Gene Symbol	CUI Term	Phenotype Name
GABBR1	C0020538	prehypertension
CNTNAP2	C0020538	prehypertension
HDAC8	C0020538	prehypertension
SFMBT1	C0020538	prehypertension
OR10A4	C0020538	prehypertension
APLNR	C0020538	prehypertension
IFT172	C0020538	prehypertension
SCN10A	C0020538	prehypertension
GOT2	C0020538	prehypertension
AQP4	C0020538	prehypertension
ID2	C0020538	prehypertension
RABGAP1L	C0020538	prehypertension
OFD1	C0020538	prehypertension
PPP1R9B	C0020538	prehypertension
IGF2BP2	C0020538	prehypertension
CBS	C0020538	prehypertension
ARHGEF28	C0020538	prehypertension
NPC1	C0020538	prehypertension
NGFR	C0020538	prehypertension
EPHX2	C0020538	prehypertension
SLC9A3R1	C0020538	prehypertension
HBHR	C0020538	prehypertension
SOS1	C0020538	prehypertension
CAPZA1	C0020538	prehypertension
TRV-AAC1-4	C0020538	prehypertension
SERPINA1	C0020538	prehypertension
PTGIS	C0020538	prehypertension
PTGS2	C0020538	prehypertension
NPAS2	C0020538	prehypertension
NOX3	C0020538	prehypertension
NOS2	C0020538	prehypertension
CLIC4	C0020538	prehypertension
ROPN1	C0020538	prehypertension
TH	C0020538	prehypertension
SMAD9	C0020538	prehypertension
RAMP1	C0020538	prehypertension
PROC	C0020538	prehypertension
ALMS1	C0020538	prehypertension
HLA-B	C0020538	prehypertension
CBLN2	C0020538	prehypertension
MIR204	C0020538	prehypertension
STAT3	C0020538	prehypertension
APOH	C0020538	prehypertension
SERPINE2	C0020538	prehypertension
TGFA	C0020538	prehypertension
EPAS1	C0020538	prehypertension
PHOX2A	C0020538	prehypertension
ZMPSTE24	C0020538	prehypertension
CLDN16	C0020538	prehypertension
TBXAS1	C0020538	prehypertension
ADRA1B	C0020538	prehypertension
CDSN	C0020538	prehypertension
TGM2	C0020538	prehypertension
STK3	C0020538	prehypertension
PRKAR1A	C0020538	prehypertension
KLHL29	C0020538	prehypertension
VCL	C0020538	prehypertension
ENPEP	C0020538	prehypertension
BAX	C0020538	prehypertension
THPO	C0020538	prehypertension
GSTA1	C0020538	prehypertension
RNLS	C0020538	prehypertension
TAP1	C0020538	prehypertension
BBS12	C0020538	prehypertension
NAT2	C0020538	prehypertension
SORBS1	C0020538	prehypertension
G6PC	C0020538	prehypertension
ACADSB	C0020538	prehypertension
DRAM1	C0020538	prehypertension
CTSC	C0020538	prehypertension
TRNK	C0020538	prehypertension
ABCB1	C0020538	prehypertension
GCH1	C0020538	prehypertension
RAC2	C0020538	prehypertension
ATP5PF	C0020538	prehypertension
TRPM7	C0020538	prehypertension
FADD	C0020538	prehypertension
ATF3	C0020538	prehypertension
LOX	C0020538	prehypertension
PPP3R1	C0020538	prehypertension
COX5B	C0020538	prehypertension
SCG2	C0020538	prehypertension
HMGB1	C0020538	prehypertension
AKR1B1	C0020538	prehypertension
OTC	C0020538	prehypertension
LGALS1	C0020538	prehypertension
CDH23	C0020538	prehypertension
TAGLN	C0020538	prehypertension
USP8	C0020538	prehypertension
TRPM6	C0020538	prehypertension
SEPHS1	C0020538	prehypertension
IL1B	C0020538	prehypertension
GCG	C0020538	prehypertension
MFAP5	C0020538	prehypertension
BBS2	C0020538	prehypertension
ADRA2A	C0020538	prehypertension
HDLBP	C0020538	prehypertension
P2RX4	C0020538	prehypertension
CDKN2B	C0020538	prehypertension
ADORA1	C0020538	prehypertension
MOV10	C0020538	prehypertension
TLR6	C0020538	prehypertension
COMMD5	C0020538	prehypertension
LCN2	C0020538	prehypertension
SRM	C0020538	prehypertension
PARP1	C0020538	prehypertension
MIR608	C0020538	prehypertension
TNXB	C0020538	prehypertension
THBS4	C0020538	prehypertension
TNFRSF1A	C0020538	prehypertension
CNR1	C0020538	prehypertension
APBB3	C0020538	prehypertension
BMP2	C0020538	prehypertension
MIR146A	C0020538	prehypertension
COMT	C0020538	prehypertension
CLOCK	C0020538	prehypertension
PRH1	C0020538	prehypertension
VDAC2	C0020538	prehypertension
GATA5	C0020538	prehypertension
CACNA1C	C0020538	prehypertension
SELENBP1	C0020538	prehypertension
SOD1	C0020538	prehypertension
MYH11	C0020538	prehypertension
DDAH1	C0020538	prehypertension
MYL3	C0020538	prehypertension
CD2AP	C0020538	prehypertension
MMP9	C0020538	prehypertension
CDKN1A	C0020538	prehypertension
EDNRB	C0020538	prehypertension
MMP7	C0020538	prehypertension
PTK2B	C0020538	prehypertension
TM7SF2	C0020538	prehypertension
ACPP	C0020538	prehypertension
GJA1	C0020538	prehypertension
IL12B	C0020538	prehypertension
TESC	C0020538	prehypertension
ACTN4	C0020538	prehypertension
DYM	C0020538	prehypertension
FNDC1	C0020538	prehypertension
ELK3	C0020538	prehypertension
NPHP3	C0020538	prehypertension
GNA14	C0020538	prehypertension
LIPG	C0020538	prehypertension
IRS2	C0020538	prehypertension
ADD2	C0020538	prehypertension
CRY2	C0020538	prehypertension
CXCL5	C0020538	prehypertension
SLC9B2	C0020538	prehypertension
BMP4	C0020538	prehypertension
OGG1	C0020538	prehypertension
CYP2B6	C0020538	prehypertension
MIF	C0020538	prehypertension
ABAT	C0020538	prehypertension
CAPN10	C0020538	prehypertension
TSC1	C0020538	prehypertension
DUOX2	C0020538	prehypertension
NOTCH2	C0020538	prehypertension
PCSK9	C0020538	prehypertension
GGTLC1	C0020538	prehypertension
BCL2	C0020538	prehypertension
RB1	C0020538	prehypertension
AGT	C0020538	prehypertension
NPS	C0020538	prehypertension
CCR5	C0020538	prehypertension
ADAM17	C0020538	prehypertension
CXCR2	C0020538	prehypertension
PLA2G1B	C0020538	prehypertension
SRA1	C0020538	prehypertension
MYOCD	C0020538	prehypertension
MTR	C0020538	prehypertension
SLC2A2	C0020538	prehypertension
KL	C0020538	prehypertension
TRHR	C0020538	prehypertension
RETNLB	C0020538	prehypertension
GYPA	C0020538	prehypertension
CLCNKA	C0020538	prehypertension
ABO	C0020538	prehypertension
CABIN1	C0020538	prehypertension
GJA4	C0020538	prehypertension
GRK4	C0020538	prehypertension
SLC22A4	C0020538	prehypertension
TRPC6	C0020538	prehypertension
CSMD1	C0020538	prehypertension
DYNLL1	C0020538	prehypertension
MMP12	C0020538	prehypertension
RYR1	C0020538	prehypertension
PHACTR1	C0020538	prehypertension
FOXO1	C0020538	prehypertension
KLF6	C0020538	prehypertension
ETV3	C0020538	prehypertension
TFAM	C0020538	prehypertension
PTX3	C0020538	prehypertension
ADRA2C	C0020538	prehypertension
SLC8A1	C0020538	prehypertension
SLC6A18	C0020538	prehypertension
CX3CL1	C0020538	prehypertension
MIR202	C0020538	prehypertension
GLP1R	C0020538	prehypertension
PRKCD	C0020538	prehypertension
CSF2	C0020538	prehypertension
LDOC1	C0020538	prehypertension
CHGB	C0020538	prehypertension
AGTR1	C0020538	prehypertension
CHST3	C0020538	prehypertension
SLC2A5	C0020538	prehypertension
GCK	C0020538	prehypertension
SV2C	C0020538	prehypertension
CRY1	C0020538	prehypertension
COL4A1	C0020538	prehypertension
SLC25A3	C0020538	prehypertension
LTF	C0020538	prehypertension
CYP2C8	C0020538	prehypertension
KCNN3	C0020538	prehypertension
INSR	C0020538	prehypertension
PPP1R3A	C0020538	prehypertension
P2RX7	C0020538	prehypertension
YWHAZ	C0020538	prehypertension
EPO	C0020538	prehypertension
CDO1	C0020538	prehypertension
AHCY	C0020538	prehypertension
EBP	C0020538	prehypertension
PIK3R1	C0020538	prehypertension
POU5F1	C0020538	prehypertension
KDR	C0020538	prehypertension
ACKR3	C0020538	prehypertension
ERCC4	C0020538	prehypertension
SORL1	C0020538	prehypertension
SMAD3	C0020538	prehypertension
CCL21	C0020538	prehypertension
MEF2A	C0020538	prehypertension
PGF	C0020538	prehypertension
AGAP1	C0020538	prehypertension
RAMP2	C0020538	prehypertension
HPGDS	C0020538	prehypertension
CYP7A1	C0020538	prehypertension
PTGER1	C0020538	prehypertension
ATP1A1	C0020538	prehypertension
LHB	C0020538	prehypertension
ZNF831	C0020538	prehypertension
OXSR1	C0020538	prehypertension
TBX5	C0020538	prehypertension
NCF1	C0020538	prehypertension
GNPDA2	C0020538	prehypertension
SLC3A1	C0020538	prehypertension
PLOD1	C0020538	prehypertension
TWIST1	C0020538	prehypertension
MOK	C0020538	prehypertension
PLEKHG1	C0020538	prehypertension
TRNF	C0020538	prehypertension
LPIN1	C0020538	prehypertension
TGFB2	C0020538	prehypertension
ATP2A3	C0020538	prehypertension
BHLHE41	C0020538	prehypertension
FOSB	C0020538	prehypertension
ABCB6	C0020538	prehypertension
HGS	C0020538	prehypertension
ATP1A2	C0020538	prehypertension
ALOX5	C0020538	prehypertension
SARDH	C0020538	prehypertension
GCLC	C0020538	prehypertension
ADRA2B	C0020538	prehypertension
CALCRL	C0020538	prehypertension
CLC	C0020538	prehypertension
IER3	C0020538	prehypertension
PTPRD	C0020538	prehypertension
CCL22	C0020538	prehypertension
RETN	C0020538	prehypertension
HPT	C0020538	prehypertension
MAPK8	C0020538	prehypertension
ITGA2	C0020538	prehypertension
GJA5	C0020538	prehypertension
BRCA1	C0020538	prehypertension
OPRD1	C0020538	prehypertension
ADGRE4P	C0020538	prehypertension
TP53	C0020538	prehypertension
BBS5	C0020538	prehypertension
EDN1	C0020538	prehypertension
HTR2B	C0020538	prehypertension
PRSS8	C0020538	prehypertension
MC4R	C0020538	prehypertension
FES	C0020538	prehypertension
MCM3AP	C0020538	prehypertension
CYP11A1	C0020538	prehypertension
DIO2	C0020538	prehypertension
DMD	C0020538	prehypertension
KCNMB1	C0020538	prehypertension
PTGES2	C0020538	prehypertension
LYN	C0020538	prehypertension
MMD	C0020538	prehypertension
SST	C0020538	prehypertension
CYP21A2	C0020538	prehypertension
PDE3B	C0020538	prehypertension
SMARCA4	C0020538	prehypertension
BDKRB1	C0020538	prehypertension
RAP1A	C0020538	prehypertension
ESR1	C0020538	prehypertension
CAST	C0020538	prehypertension
LYZ	C0020538	prehypertension
CASR	C0020538	prehypertension
NR1I2	C0020538	prehypertension
OXT	C0020538	prehypertension
PTEN	C0020538	prehypertension
TRNI	C0020538	prehypertension
SCPEP1	C0020538	prehypertension
SLC4A1	C0020538	prehypertension
ARNTL	C0020538	prehypertension
TARID	C0020538	prehypertension
KNG1	C0020538	prehypertension
BSND	C0020538	prehypertension
HSD3B1	C0020538	prehypertension
ZNF536	C0020538	prehypertension
TERT	C0020538	prehypertension
TACR3	C0020538	prehypertension
DDR1	C0020538	prehypertension
PON1	C0020538	prehypertension
PIK3CB	C0020538	prehypertension
CDH17	C0020538	prehypertension
PTPRJ	C0020538	prehypertension
PSMD9	C0020538	prehypertension
FOXE3	C0020538	prehypertension
PNPO	C0020538	prehypertension
MACROD2	C0020538	prehypertension
BAG6	C0020538	prehypertension
CXCR4	C0020538	prehypertension
SETD2	C0020538	prehypertension
GUCY1A1	C0020538	prehypertension
HGF	C0020538	prehypertension
RGS5	C0020538	prehypertension
PLEKHA7	C0020538	prehypertension
DRD3	C0020538	prehypertension
AGXT2	C0020538	prehypertension
AGER	C0020538	prehypertension
SMN1	C0020538	prehypertension
RBFOX2	C0020538	prehypertension
SLC2A3	C0020538	prehypertension
CETP	C0020538	prehypertension
ZFAT	C0020538	prehypertension
SIRT3	C0020538	prehypertension
OGA	C0020538	prehypertension
PHA2A	C0020538	prehypertension
NR3C2	C0020538	prehypertension
JPH3	C0020538	prehypertension
CXCL9	C0020538	prehypertension
USP2	C0020538	prehypertension
NFAT5	C0020538	prehypertension
SLPI	C0020538	prehypertension
BNIP1	C0020538	prehypertension
NR3C1	C0020538	prehypertension
ECE1	C0020538	prehypertension
TACR1	C0020538	prehypertension
BMPR2	C0020538	prehypertension
CAT	C0020538	prehypertension
HIF1A	C0020538	prehypertension
KLK4	C0020538	prehypertension
HTR2A	C0020538	prehypertension
ADRB2	C0020538	prehypertension
DHS	C0020538	prehypertension
SREBF1	C0020538	prehypertension
LDLRAP1	C0020538	prehypertension
GSTP1	C0020538	prehypertension
CD82	C0020538	prehypertension
ELP1	C0020538	prehypertension
CYP4F3	C0020538	prehypertension
TLR8	C0020538	prehypertension
EDN3	C0020538	prehypertension
ITGAV	C0020538	prehypertension
CCL2	C0020538	prehypertension
S100A1	C0020538	prehypertension
KYNU	C0020538	prehypertension
NF1	C0020538	prehypertension
IL13	C0020538	prehypertension
GJC1	C0020538	prehypertension
ARMC5	C0020538	prehypertension
MTPN	C0020538	prehypertension
MIR518B	C0020538	prehypertension
SHBG	C0020538	prehypertension
MIR424	C0020538	prehypertension
SRY	C0020538	prehypertension
COL4A4	C0020538	prehypertension
NOS1	C0020538	prehypertension
ABCC4	C0020538	prehypertension
BECN1	C0020538	prehypertension
APBB1IP	C0020538	prehypertension
TPM1	C0020538	prehypertension
RHOA	C0020538	prehypertension
ALDH7A1	C0020538	prehypertension
VHL	C0020538	prehypertension
HESX1	C0020538	prehypertension
FLNA	C0020538	prehypertension
IL4R	C0020538	prehypertension
CRP	C0020538	prehypertension
NPTN	C0020538	prehypertension
SSTR4	C0020538	prehypertension
SLC39A12	C0020538	prehypertension
ADRA1A	C0020538	prehypertension
ATP7A	C0020538	prehypertension
FPR1	C0020538	prehypertension
RENBP	C0020538	prehypertension
YY1AP1	C0020538	prehypertension
ARG1	C0020538	prehypertension
EMILIN1	C0020538	prehypertension
ENG	C0020538	prehypertension
TTC8	C0020538	prehypertension
CDKN2A	C0020538	prehypertension
PDC	C0020538	prehypertension
NISCH	C0020538	prehypertension
BDKRB2	C0020538	prehypertension
SLC4A4	C0020538	prehypertension
JUNB	C0020538	prehypertension
PGPEP1	C0020538	prehypertension
STAM2	C0020538	prehypertension
CX3CR1	C0020538	prehypertension
LIPC	C0020538	prehypertension
ARHGAP42	C0020538	prehypertension
KCNAB1	C0020538	prehypertension
PLCD1	C0020538	prehypertension
SELPLG	C0020538	prehypertension
REG3G	C0020538	prehypertension
AOC3	C0020538	prehypertension
NR2F2	C0020538	prehypertension
BORCS7	C0020538	prehypertension
BGN	C0020538	prehypertension
CALCA	C0020538	prehypertension
HMGCS2	C0020538	prehypertension
UCN	C0020538	prehypertension
SLC31A1	C0020538	prehypertension
CD36	C0020538	prehypertension
DUOX1	C0020538	prehypertension
SUCNR1	C0020538	prehypertension
VTN	C0020538	prehypertension
SERPINE1	C0020538	prehypertension
AVPR2	C0020538	prehypertension
CDKAL1	C0020538	prehypertension
FAH	C0020538	prehypertension
CDH13	C0020538	prehypertension
ACTA2	C0020538	prehypertension
MYH9	C0020538	prehypertension
DLD	C0020538	prehypertension
NPPB	C0020538	prehypertension
VDR	C0020538	prehypertension
GGTLC4P	C0020538	prehypertension
CFH	C0020538	prehypertension
CELA2A	C0020538	prehypertension
ND2	C0020538	prehypertension
TNF	C0020538	prehypertension
ADORA2A	C0020538	prehypertension
SLC37A4	C0020538	prehypertension
XDH	C0020538	prehypertension
KLF4	C0020538	prehypertension
NR0B1	C0020538	prehypertension
CAPN5	C0020538	prehypertension
NOX1	C0020538	prehypertension
HEY1	C0020538	prehypertension
EIF4G2	C0020538	prehypertension
ATP5F1B	C0020538	prehypertension
IL6	C0020538	prehypertension
CYP4A22	C0020538	prehypertension
ITGA2B	C0020538	prehypertension
CRHR2	C0020538	prehypertension
FMO3	C0020538	prehypertension
ACLS	C0020538	prehypertension
L3MBTL4	C0020538	prehypertension
MME	C0020538	prehypertension
PRKCH	C0020538	prehypertension
ADA2	C0020538	prehypertension
THRA	C0020538	prehypertension
TGFB1	C0020538	prehypertension
ATG7	C0020538	prehypertension
H2AFX	C0020538	prehypertension
MIR499A	C0020538	prehypertension
CACNA1D	C0020538	prehypertension
MTOR	C0020538	prehypertension
SLC6A4	C0020538	prehypertension
GGTLC5P	C0020538	prehypertension
GPR20	C0020538	prehypertension
STK11	C0020538	prehypertension
NOX5	C0020538	prehypertension
XRCC4	C0020538	prehypertension
INSRR	C0020538	prehypertension
APOB	C0020538	prehypertension
TXNRD3	C0020538	prehypertension
FMR1	C0020538	prehypertension
NOS3	C0020538	prehypertension
NOX4	C0020538	prehypertension
CYTB	C0020538	prehypertension
SHMT1	C0020538	prehypertension
QDPR	C0020538	prehypertension
GP1BA	C0020538	prehypertension
ANXA1	C0020538	prehypertension
GPER1	C0020538	prehypertension
BMP10	C0020538	prehypertension
NKX2-5	C0020538	prehypertension
PRKCE	C0020538	prehypertension
INPPL1	C0020538	prehypertension
LRP5	C0020538	prehypertension
RMRP	C0020538	prehypertension
CPB2	C0020538	prehypertension
NLRP6	C0020538	prehypertension
F11R	C0020538	prehypertension
GNAS	C0020538	prehypertension
PKHD1	C0020538	prehypertension
CYP2C19	C0020538	prehypertension
MYLK	C0020538	prehypertension
HNF1A	C0020538	prehypertension
CALCR	C0020538	prehypertension
BBS4	C0020538	prehypertension
TBX3	C0020538	prehypertension
APOE	C0020538	prehypertension
CLU	C0020538	prehypertension
AGTRAP	C0020538	prehypertension
NUDT1	C0020538	prehypertension
B3GAT1	C0020538	prehypertension
TSHR	C0020538	prehypertension
GNAI2	C0020538	prehypertension
MIR96	C0020538	prehypertension
CAPN1	C0020538	prehypertension
IRS1	C0020538	prehypertension
ERAP1	C0020538	prehypertension
SLC26A9	C0020538	prehypertension
KCTD1	C0020538	prehypertension
MYO6	C0020538	prehypertension
GOSR2	C0020538	prehypertension
SLC22A12	C0020538	prehypertension
MIR206	C0020538	prehypertension
AGTR2	C0020538	prehypertension
VWF	C0020538	prehypertension
ITM2B	C0020538	prehypertension
CRH	C0020538	prehypertension
SOD2	C0020538	prehypertension
MAP1LC3A	C0020538	prehypertension
UCP1	C0020538	prehypertension
DDAH2	C0020538	prehypertension
PKD1	C0020538	prehypertension
CYBA	C0020538	prehypertension
NPPA	C0020538	prehypertension
SH2B3	C0020538	prehypertension
ARHGEF25	C0020538	prehypertension
HSD11B1	C0020538	prehypertension
ACSM3	C0020538	prehypertension
VEGFA	C0020538	prehypertension
H19	C0020538	prehypertension
AKT2	C0020538	prehypertension
SLC5A2	C0020538	prehypertension
SLC6A2	C0020538	prehypertension
FTO	C0020538	prehypertension
BSG	C0020538	prehypertension
SDCCAG8	C0020538	prehypertension
CXCR3	C0020538	prehypertension
BEST1	C0020538	prehypertension
PIK3CG	C0020538	prehypertension
SPHK1	C0020538	prehypertension
SLC22A5	C0020538	prehypertension
KCNA3	C0020538	prehypertension
PCSK6	C0020538	prehypertension
C1QTNF1	C0020538	prehypertension
KLF5	C0020538	prehypertension
NFKBIA	C0020538	prehypertension
TLX2	C0020538	prehypertension
SERPINA5	C0020538	prehypertension
KCNJ5	C0020538	prehypertension
SLC9A1	C0020538	prehypertension
GPR42	C0020538	prehypertension
DBP	C0020538	prehypertension
CYP2D6	C0020538	prehypertension
RGS2	C0020538	prehypertension
FABP3	C0020538	prehypertension
IFT27	C0020538	prehypertension
SELL	C0020538	prehypertension
BBIP1	C0020538	prehypertension
EGFR	C0020538	prehypertension
ACO1	C0020538	prehypertension
MSR1	C0020538	prehypertension
TNFRSF11A	C0020538	prehypertension
PLAT	C0020538	prehypertension
GSTT2	C0020538	prehypertension
ACAT1	C0020538	prehypertension
RLN1	C0020538	prehypertension
SNX1	C0020538	prehypertension
TMEM237	C0020538	prehypertension
SLC2A10	C0020538	prehypertension
SERPINA3	C0020538	prehypertension
CXCL11	C0020538	prehypertension
MIR525	C0020538	prehypertension
TIMP1	C0020538	prehypertension
SLC33A1	C0020538	prehypertension
CD300LG	C0020538	prehypertension
PLIN1	C0020538	prehypertension
KLHL3	C0020538	prehypertension
MIR17HG	C0020538	prehypertension
OPA1	C0020538	prehypertension
KNSTRN	C0020538	prehypertension
DYRK1B	C0020538	prehypertension
NSMCE2	C0020538	prehypertension
CHGA	C0020538	prehypertension
RGS20	C0020538	prehypertension
SLC12A3	C0020538	prehypertension
COL18A1	C0020538	prehypertension
NQO1	C0020538	prehypertension
TRIM32	C0020538	prehypertension
ZNF652	C0020538	prehypertension
HFE	C0020538	prehypertension
CA14	C0020538	prehypertension
ATM	C0020538	prehypertension
F2R	C0020538	prehypertension
WDPCP	C0020538	prehypertension
ACTC1	C0020538	prehypertension
WISP1	C0020538	prehypertension
PPBP	C0020538	prehypertension
MKS1	C0020538	prehypertension
CYP2C9	C0020538	prehypertension
ND5	C0020538	prehypertension
ABCG8	C0020538	prehypertension
CEP164	C0020538	prehypertension
MIR29B2	C0020538	prehypertension
TRNQ	C0020538	prehypertension
RPS6KB1	C0020538	prehypertension
SCARB2	C0020538	prehypertension
ATP2B2	C0020538	prehypertension
S100A6	C0020538	prehypertension
DRD2	C0020538	prehypertension
HBG2	C0020538	prehypertension
ADA	C0020538	prehypertension
KCNJ8	C0020538	prehypertension
COL1A1	C0020538	prehypertension
SLC39A8	C0020538	prehypertension
WNK4	C0020538	prehypertension
WASHC5	C0020538	prehypertension
AOC1	C0020538	prehypertension
LMNA	C0020538	prehypertension
APRT	C0020538	prehypertension
SPARC	C0020538	prehypertension
SEMA6A	C0020538	prehypertension
SLC22A2	C0020538	prehypertension
MIR132	C0020538	prehypertension
ATP2B3	C0020538	prehypertension
DLEU7	C0020538	prehypertension
IGF2	C0020538	prehypertension
FOXF1	C0020538	prehypertension
CPS1	C0020538	prehypertension
PPIA	C0020538	prehypertension
PPIG	C0020538	prehypertension
NCF2	C0020538	prehypertension
PSG5	C0020538	prehypertension
APEX1	C0020538	prehypertension
MC3R	C0020538	prehypertension
APC	C0020538	prehypertension
RNPEP	C0020538	prehypertension
PLG	C0020538	prehypertension
HLA-DRB1	C0020538	prehypertension
YY1	C0020538	prehypertension
COX1	C0020538	prehypertension
CYP4F12	C0020538	prehypertension
XRCC1	C0020538	prehypertension
G6PD	C0020538	prehypertension
TCOF1	C0020538	prehypertension
SLCO6A1	C0020538	prehypertension
ADD1	C0020538	prehypertension
ALOX15	C0020538	prehypertension
CYP1A2	C0020538	prehypertension
UTS2	C0020538	prehypertension
SAI1	C0020538	prehypertension
PAEP	C0020538	prehypertension
MBD2	C0020538	prehypertension
BTF3P11	C0020538	prehypertension
AZU1	C0020538	prehypertension
MAT2B	C0020538	prehypertension
GGT2	C0020538	prehypertension
TGFBR1	C0020538	prehypertension
TERF2IP	C0020538	prehypertension
ST3GAL4	C0020538	prehypertension
C3	C0020538	prehypertension
MIR29B1	C0020538	prehypertension
DECR1	C0020538	prehypertension
CORIN	C0020538	prehypertension
ABCA1	C0020538	prehypertension
COX3	C0020538	prehypertension
CD59	C0020538	prehypertension
GPX1	C0020538	prehypertension
SOD3	C0020538	prehypertension
NPPC	C0020538	prehypertension
F2	C0020538	prehypertension
PNMT	C0020538	prehypertension
TSLP	C0020538	prehypertension
TET2	C0020538	prehypertension
LEP	C0020538	prehypertension
STAT5A	C0020538	prehypertension
VAV2	C0020538	prehypertension
RASA1	C0020538	prehypertension
KCNJ11	C0020538	prehypertension
ADRB3	C0020538	prehypertension
RELA	C0020538	prehypertension
EPHB1	C0020538	prehypertension
SESN2	C0020538	prehypertension
TUBB1	C0020538	prehypertension
YAP1	C0020538	prehypertension
SLC12A6	C0020538	prehypertension
FGF5	C0020538	prehypertension
TXN2	C0020538	prehypertension
SMN2	C0020538	prehypertension
GSTM3	C0020538	prehypertension
RAP1B	C0020538	prehypertension
LCT	C0020538	prehypertension
CTF1	C0020538	prehypertension
IGF1	C0020538	prehypertension
CCL28	C0020538	prehypertension
BGLAP	C0020538	prehypertension
MAS1	C0020538	prehypertension
CYP1A1	C0020538	prehypertension
DNAH8	C0020538	prehypertension
LCE1C	C0020538	prehypertension
F5	C0020538	prehypertension
JAK2	C0020538	prehypertension
PDE5A	C3203102	ocular hypertension
PLN	C3203102	ocular hypertension
KRAS	C3203102	ocular hypertension
SRC	C3203102	ocular hypertension
HMGN1	C3203102	ocular hypertension
POU5F1	C3203102	ocular hypertension
TERT	C3203102	ocular hypertension
MIR451A	C3203102	ocular hypertension
LIFR	C3203102	ocular hypertension
COX5A	C3203102	ocular hypertension
MIR143	C3203102	ocular hypertension
BANF1	C3203102	ocular hypertension
CACNA1D	C3203102	ocular hypertension
EGF	C3203102	ocular hypertension
DYM	C3203102	ocular hypertension
SFTPC	C3203102	ocular hypertension
SLC6A4	C3203102	ocular hypertension
WNT5A	C3203102	ocular hypertension
MAPK1	C3203102	ocular hypertension
MIR22	C3203102	ocular hypertension
SMAD3	C3203102	ocular hypertension
PIM1	C3203102	ocular hypertension
SARS2	C3203102	ocular hypertension
TGFBR3	C3203102	ocular hypertension
ZNF436	C3203102	ocular hypertension
CXCL8	C3203102	ocular hypertension
RACK1	C3203102	ocular hypertension
HMGA1	C3203102	ocular hypertension
SPHK1	C3203102	ocular hypertension
MIR27B	C3203102	ocular hypertension
ENG	C3203102	ocular hypertension
ATF4	C3203102	ocular hypertension
MGP	C3203102	ocular hypertension
TLR2	C3203102	ocular hypertension
CYP1B1	C3203102	ocular hypertension
MFN2	C3203102	ocular hypertension
KCNA3	C3203102	ocular hypertension
PSMG1	C3203102	ocular hypertension
MIR23A	C3203102	ocular hypertension
NAAA	C3203102	ocular hypertension
FOXF1	C3203102	ocular hypertension
PROM1	C3203102	ocular hypertension
BDKRB2	C3203102	ocular hypertension
BMP4	C3203102	ocular hypertension
PGPEP1	C3203102	ocular hypertension
NOS3	C3203102	ocular hypertension
EBI3	C3203102	ocular hypertension
CX3CR1	C3203102	ocular hypertension
NOX4	C3203102	ocular hypertension
SLC16A1	C3203102	ocular hypertension
MIF	C3203102	ocular hypertension
ESR1	C3203102	ocular hypertension
LIPA	C3203102	ocular hypertension
CXCR4	C3203102	ocular hypertension
SETD2	C3203102	ocular hypertension
MAPK3	C3203102	ocular hypertension
ADCYAP1	C3203102	ocular hypertension
EDNRA	C3203102	ocular hypertension
HDAC1	C3203102	ocular hypertension
BCL2	C3203102	ocular hypertension
GBA	C3203102	ocular hypertension
ROCK2	C3203102	ocular hypertension
PLG	C3203102	ocular hypertension
HLA-DRB1	C3203102	ocular hypertension
FGF2	C3203102	ocular hypertension
IL17C	C3203102	ocular hypertension
ELK1	C3203102	ocular hypertension
DENR	C3203102	ocular hypertension
AQP1	C3203102	ocular hypertension
SFTPA2	C3203102	ocular hypertension
PF4	C3203102	ocular hypertension
ZNF629	C3203102	ocular hypertension
FBXO32	C3203102	ocular hypertension
VIP	C3203102	ocular hypertension
KCNH4	C3203102	ocular hypertension
MIR126	C3203102	ocular hypertension
BGN	C3203102	ocular hypertension
TGFBR2	C3203102	ocular hypertension
EGR1	C3203102	ocular hypertension
MIR145	C3203102	ocular hypertension
KCNH8	C3203102	ocular hypertension
SIRT3	C3203102	ocular hypertension
XBP1	C3203102	ocular hypertension
FLT4	C3203102	ocular hypertension
FBN1	C3203102	ocular hypertension
RING1	C3203102	ocular hypertension
TBX4	C3203102	ocular hypertension
CCR5	C3203102	ocular hypertension
MRC1	C3203102	ocular hypertension
RBM45	C3203102	ocular hypertension
CCL5	C3203102	ocular hypertension
APLNR	C3203102	ocular hypertension
HMOX1	C3203102	ocular hypertension
NT5C2	C3203102	ocular hypertension
ANGPT1	C3203102	ocular hypertension
PTGIR	C3203102	ocular hypertension
DNAJB1	C3203102	ocular hypertension
MIR210	C3203102	ocular hypertension
PDSS1	C3203102	ocular hypertension
BRD4	C3203102	ocular hypertension
NFU1	C3203102	ocular hypertension
MIR34A	C3203102	ocular hypertension
KCNK3	C3203102	ocular hypertension
ALOX5	C3203102	ocular hypertension
GDF2	C3203102	ocular hypertension
HMGB1	C3203102	ocular hypertension
SLPI	C3203102	ocular hypertension
ZNF569	C3203102	ocular hypertension
NCR1	C3203102	ocular hypertension
IL21	C3203102	ocular hypertension
PAM16	C3203102	ocular hypertension
MIR150	C3203102	ocular hypertension
GDF15	C3203102	ocular hypertension
NFIX	C3203102	ocular hypertension
UTRN	C3203102	ocular hypertension
IL23A	C3203102	ocular hypertension
BMPR2	C3203102	ocular hypertension
